0.00000000 -0.09496196
0.00244379 0.45749265
0.00488759 0.24960658
0.00733138 -0.45524058
0.00977517 0.47377226
0.01221896 -0.72193891
0.01466276 -0.05993051
0.01710655 -0.06527763
0.01955034 -0.51245749
0.02199413 -0.00416670
0.02443793 0.08405576
0.02688172 -0.56778848
0.02932551 0.13723752
0.03176931 -0.21542265
0.03421310 -0.21751276
0.03665689 0.35643020
0.03910068 0.05836085
0.04154448 0.74212521
0.04398827 -0.18373561
0.04643206 -1.20948052
0.04887586 0.00600942
0.05131965 0.06800111
0.05376344 -0.05540505
0.05620723 -0.01602864
0.05865103 1.06031549
0.06109482 -0.02986220
0.06353861 -0.48019391
0.06598240 0.32769680
0.06842620 -0.39269876
0.07086999 0.57954854
0.07331378 0.77143431
0.07575758 0.10461346
0.07820137 0.35371533
0.08064516 -0.32864401
0.08308896 0.17026930
0.08553275 -0.22697839
0.08797654 0.20637596
0.09042034 -0.34553081
0.09286413 -0.23802516
0.09530792 0.55312526
0.09775171 0.73742938
0.10019550 0.00762736
0.10263930 0.24275543
0.10508309 1.07512558
0.10752688 0.07947169
0.10997067 -0.28234205
0.11241446 0.25650695
0.11485826 0.48107815
0.11730205 -1.05558336
0.11974584 -0.78725874
0.12218964 0.22969048
0.12463343 0.03180909
0.12707722 0.23075804
0.12952101 -0.18746586
0.13196480 0.49944055
0.13440861 -0.18576221
0.13685240 0.21796796
0.13929619 0.11174775
0.14173998 -0.05551812
0.14418377 0.72434759
0.14662756 -0.40163031
0.14907137 -0.52174193
0.15151516 0.75862771
0.15395895 0.23356172
0.15640274 0.37484616
0.15884653 0.42465159
0.16129032 0.00043816
0.16373411 0.22958149
0.16617791 -0.09120584
0.16862170 0.08127493
0.17106549 -0.18925877
0.17350928 0.50020927
0.17595308 -0.39689827
0.17839687 -0.56412697
0.18084067 0.08165098
0.18328446 0.57775950
0.18572825 0.63033676
0.18817204 0.51542592
0.19061583 -0.00708294
0.19305962 1.59299159
0.19550343 2.51666903
0.19794722 4.09299707
0.20039101 3.40049672
0.20283480 3.34308028
0.20527859 3.10042834
0.20772238 1.55161476
0.21016617 1.04051733
0.21260998 0.44400096
0.21505377 0.37662134
0.21749756 -0.92202634
0.21994135 -0.68054491
0.22238514 -0.27711692
0.22482893 -0.45443201
0.22727273 -0.43756810
0.22971652 0.49305177
0.23216031 -0.07033369
0.23460411 -0.37246293
0.23704790 -0.02092146
0.23949169 -0.12123756
0.24193548 -0.85215372
0.24437928 0.06142621
0.24682307 -0.22947037
0.24926686 -0.23443662
0.25171065 1.27308130
0.25415444 -0.59615684
0.25659823 -0.22426775
0.25904202 0.44955781
0.26148582 -0.37118149
0.26392961 0.39944488
0.26637343 -0.26535827
0.26881722 -0.24976049
0.27126101 0.66223383
0.27370480 0.59601164
0.27614859 -0.66222590
0.27859238 -0.24579254
0.28103617 0.19457309
0.28347996 -0.03340951
0.28592375 0.18425529
0.28836754 0.55006212
0.29081133 0.27519634
0.29325512 0.39812839
0.29569891 -1.03815663
0.29814273 -0.46421582
0.30058652 -0.10417113
0.30303031 0.02376448
0.30547410 0.64950383
0.30791789 0.22307573
0.31036168 0.53395808
0.31280547 -0.02362709
0.31524926 -0.37502810
0.31769305 -0.12738532
0.32013685 -0.16751528
0.32258064 0.53507811
0.32502443 -0.17433096
0.32746822 0.19510883
0.32991204 -0.02981975
0.33235583 -0.53004354
0.33479962 0.24151248
0.33724341 0.17440292
0.33968720 0.20624556
0.34213099 0.08089717
0.34457478 0.73214161
0.34701857 -0.61141765
0.34946236 -0.16946477
0.35190615 -0.11583349
0.35434994 1.06944871
0.35679373 0.17802304
0.35923752 0.03672249
0.36168134 -0.45701697
0.36412513 0.30530459
0.36656892 -0.72244549
0.36901271 -0.77392173
0.37145650 -0.04873105
0.37390029 -0.86973208
0.37634408 -0.56449974
0.37878788 -0.70371246
0.38123167 0.08159316
0.38367546 0.20149598
0.38611925 0.56154090
0.38856304 0.78050399
0.39100686 1.76958716
0.39345065 1.94608068
0.39589444 4.03744888
0.39833823 3.67659545
0.40078202 3.82001615
0.40322581 4.00147676
0.40566960 2.95915151
0.40811339 2.26203394
0.41055718 1.40963590
0.41300097 0.36568969
0.41544476 1.00925684
0.41788855 0.52263200
0.42033234 0.38691947
0.42277616 -1.31482327
0.42521995 0.35865948
0.42766374 0.33971584
0.43010753 -1.11463881
0.43255132 -0.45060396
0.43499511 -0.77779633
0.43743891 -0.57219523
0.43988270 -0.00533435
0.44232649 0.12921424
0.44477028 0.35204288
0.44721407 0.78215182
0.44965786 -0.00908873
0.45210165 0.01002635
0.45454547 0.30762380
0.45698926 -0.02778828
0.45943305 -0.60614955
0.46187684 -0.95808887
0.46432063 -0.40068185
0.46676442 0.01745185
0.46920821 0.52451164
0.47165200 0.42156133
0.47409579 0.50979155
0.47653958 0.38720730
0.47898337 -0.44402280
0.48142716 0.48908606
0.48387095 0.41212177
0.48631477 0.65141803
0.48875856 -0.57157147
0.49120235 -0.76998216
0.49364614 0.35850233
0.49608994 0.76460320
0.49853373 0.43022197
0.50097752 -0.47976428
0.50342131 -0.77128315
0.50586510 0.04664921
0.50830889 -0.62604183
0.51075268 0.18044642
0.51319647 -0.86401713
0.51564026 0.66956741
0.51808405 -0.18142180
0.52052784 0.36773306
0.52297163 -0.11712750
0.52541542 -0.51034105
0.52785921 -0.33664086
0.53030300 0.22514410
0.53274685 0.11997628
0.53519064 -0.40655544
0.53763443 -1.02781117
0.54007822 0.54997832
0.54252201 -0.77613622
0.54496580 0.13309149
0.54740959 -0.05817616
0.54985338 -0.55543870
0.55229717 0.50745535
0.55474097 -0.14960399
