0.00000000 0.00000000
0.00244379 0.00000000
0.00488759 0.00000000
0.00733138 0.00000000
0.00977517 0.00000000
0.01221896 0.00000000
0.01466276 0.00000000
0.01710655 0.00000000
0.01955034 0.00000000
0.02199413 0.00000000
0.02443793 0.00000000
0.02688172 0.00000000
0.02932551 0.00000000
0.03176931 0.00000000
0.03421310 0.00000000
0.03665689 0.00000000
0.03910068 0.00000000
0.04154448 0.00000001
0.04398827 0.00000001
0.04643206 0.00000001
0.04887586 0.00000001
0.05131965 0.00000002
0.05376344 0.00000002
0.05620723 0.00000003
0.05865103 0.00000004
0.06109482 0.00000005
0.06353861 0.00000006
0.06598240 0.00000008
0.06842620 0.00000010
0.07086999 0.00000012
0.07331378 0.00000015
0.07575758 0.00000018
0.07820137 0.00000022
0.08064516 0.00000027
0.08308896 0.00000032
0.08553275 0.00000038
0.08797654 0.00000045
0.09042034 0.00000053
0.09286413 0.00000062
0.09530792 0.00000072
0.09775171 0.00000084
0.10019550 0.00000097
0.10263930 0.00000111
0.10508309 0.00000128
0.10752688 0.00000147
0.10997067 0.00000167
0.11241446 0.00000190
0.11485826 0.00000216
0.11730205 0.00000245
0.11974584 0.00000276
0.12218964 0.00000311
0.12463343 0.00000349
0.12707722 0.00000391
0.12952101 0.00000437
0.13196480 0.00000487
0.13440861 0.00000542
0.13685240 0.00000602
0.13929619 0.00000668
0.14173998 0.00000739
0.14418377 0.00000816
0.14662756 0.00000899
0.14907137 0.00000989
0.15151516 0.00001087
0.15395895 0.00001192
0.15640274 0.00001306
0.15884653 0.00001427
0.16129032 0.00001558
0.16373411 0.00001699
0.16617791 0.00001850
0.16862170 0.00002012
0.17106549 0.00002198
0.17350928 0.00002608
0.17595308 0.00005562
0.17839687 0.00031992
0.18084067 0.00226134
0.18328446 0.01338636
0.18572825 0.06266561
0.18817204 0.23023430
0.19061583 0.66309190
0.19305962 1.49673378
0.19550343 2.64765811
0.19794722 3.67043257
0.20039101 3.98759246
0.20283480 3.39502025
0.20527859 2.26523566
0.20772238 1.18448293
0.21016617 0.48540789
0.21260998 0.15592803
0.21505377 0.03930101
0.21749756 0.00781943
0.21994135 0.00128497
0.22238514 0.00023982
0.22482893 0.00011461
0.22727273 0.00010802
0.22971652 0.00011346
0.23216031 0.00012011
0.23460411 0.00012710
0.23704790 0.00013441
0.23949169 0.00014204
0.24193548 0.00014999
0.24437928 0.00015827
0.24682307 0.00016689
0.24926686 0.00017586
0.25171065 0.00018519
0.25415444 0.00019488
0.25659823 0.00020495
0.25904202 0.00021539
0.26148582 0.00022622
0.26392961 0.00023745
0.26637343 0.00024908
0.26881722 0.00026112
0.27126101 0.00027357
0.27370480 0.00028644
0.27614859 0.00029975
0.27859238 0.00031348
0.28103617 0.00032766
0.28347996 0.00034227
0.28592375 0.00035734
0.28836754 0.00037286
0.29081133 0.00038884
0.29325512 0.00040527
0.29569891 0.00042217
0.29814273 0.00043954
0.30058652 0.00045737
0.30303031 0.00047566
0.30547410 0.00049443
0.30791789 0.00051367
0.31036168 0.00053337
0.31280547 0.00055354
0.31524926 0.00057417
0.31769305 0.00059526
0.32013685 0.00061681
0.32258064 0.00063881
0.32502443 0.00066126
0.32746822 0.00068414
0.32991204 0.00070746
0.33235583 0.00073120
0.33479962 0.00075536
0.33724341 0.00077991
0.33968720 0.00080486
0.34213099 0.00083018
0.34457478 0.00085587
0.34701857 0.00088190
0.34946236 0.00090827
0.35190615 0.00093494
0.35434994 0.00096191
0.35679373 0.00098917
0.35923752 0.00101686
0.36168134 0.00104600
0.36412513 0.00108251
0.36656892 0.00115628
0.36901271 0.00139882
0.37145650 0.00231483
0.37390029 0.00558735
0.37634408 0.01606393
0.37878788 0.04569820
0.38123167 0.11937179
0.38367546 0.27972135
0.38611925 0.58380681
0.38856304 1.08274972
0.39100686 1.78300989
0.39345065 2.60620379
0.39589444 3.38097024
0.39833823 3.89251518
0.40078202 3.97710347
0.40322581 3.60620832
0.40566960 2.90194988
0.40811339 2.07255173
0.41055718 1.31385601
0.41300097 0.73950678
0.41544476 0.36984313
0.41788855 0.16470645
0.42033234 0.06575050
0.42277616 0.02404081
0.42521995 0.00863033
0.42766374 0.00363187
0.43010753 0.00221150
0.43255132 0.00186308
0.43499511 0.00179492
0.43743891 0.00179004
0.43988270 0.00179658
0.44232649 0.00180361
0.44477028 0.00180902
0.44721407 0.00181240
0.44965786 0.00181357
0.45210165 0.00181240
0.45454547 0.00180876
0.45698926 0.00180252
0.45943305 0.00179354
0.46187684 0.00178167
0.46432063 0.00176677
0.46676442 0.00174870
0.46920821 0.00172729
0.47165200 0.00170238
0.47409579 0.00167381
0.47653958 0.00164142
0.47898337 0.00160503
0.48142716 0.00156445
0.48387095 0.00151952
0.48631477 0.00147003
0.48875856 0.00141580
0.49120235 0.00135663
0.49364614 0.00129232
0.49608994 0.00122266
0.49853373 0.00114742
0.50097752 0.00106641
0.50342131 0.00097939
0.50586510 0.00088613
0.50830889 0.00078640
0.51075268 0.00067996
0.51319647 0.00056657
0.51564026 0.00044601
0.51808405 0.00031806
0.52052784 0.00018260
0.52297163 0.00003967
0.52541542 -0.00011021
0.52785921 -0.00026555
0.53030300 -0.00042270
0.53274685 -0.00057348
0.53519064 -0.00070058
0.53763443 -0.00076904
0.54007822 -0.00071093
0.54252201 -0.00039912
0.54496580 0.00039546
0.54740959 0.00207030
0.54985338 0.00528892
0.55229717 0.01111568
0.55474097 0.02118873
0.55718476 0.03792218
0.55962855 0.06471318
0.56207234 0.10610954
0.56451613 0.16787146
0.56695992 0.25684556
0.56940371 0.38056517
0.57184750 0.54651237
0.57429129 0.76102817
0.57673508 1.02793550
0.57917887 1.34704220
0.58162266 1.71278179
0.58406645 2.11331677
0.58651024 2.53042126
0.58895403 2.94037294
0.59139782 3.31591511
0.59384167 3.62913108
0.59628546 3.85479355
0.59872925 3.97374582
0.60117304 3.97554731
0.60361683 3.85998702
0.60606062 3.63711548
0.60850441 3.32579327
0.61094820 2.95105052
0.61339200 2.54076791
0.61583579 2.12228751
0.61827958 1.71951663
0.62072337 1.35092521
0.62316716 1.02860892
0.62561095 0.75837123
0.62805474 0.54059458
0.63049853 0.37158677
0.63294232 0.24507885
0.63538611 0.15361015
0.63782990 0.08963202
0.64027369 0.04625964
0.64271748 0.01768438
0.64516127 -0.00069069
0.64760506 -0.01230688
0.65004885 -0.01961453
0.65249264 -0.02427955
0.65493643 -0.02738628
0.65738028 -0.02961194
0.65982407 -0.03136262
0.66226786 -0.03287261
0.66471165 -0.03427150
0.66715544 -0.03562770
0.66959924 -0.03697485
0.67204303 -0.03832718
0.67448682 -0.03968773
0.67693061 -0.04105249
0.67937440 -0.04241192
0.68181819 -0.04375115
0.68426198 -0.04504915
0.68670577 -0.04627731
0.68914956 -0.04739742
0.69159335 -0.04835915
0.69403714 -0.04909695
0.69648093 -0.04952636
0.69892472 -0.04953966
0.70136851 -0.04900099
